id,breath_id,R,C,time_step,u_in,u_out,pressure
2478,36,5,50,2.655098915,4.986314222,1,5.978095996
2479,36,5,50,2.689409256,4.988471693,1,6.048398141
2480,36,5,50,2.724478245,4.990325819,1,5.978095996
2481,37,50,20,0,32.98219215,0,6.259304578
2482,37,50,20,0.031963348,100,0,9.915016141
2483,37,50,20,0.0639081,100,0,19.96822294
2484,37,50,20,0.095787048,0,0,48.93270687
2485,37,50,20,0.127718687,0,0,58.98591367
2486,37,50,20,0.159645796,0,0,40.49644941
2487,37,50,20,0.191564798,68.75899526,0,27.42025036
2488,37,50,20,0.223536491,100,0,24.25665381
2489,37,50,20,0.255504608,0,0,46.75334036
2490,37,50,20,0.28749156,0,0,58.98591367
2491,37,50,20,0.319498777,0,0,41.4103773
2492,37,50,20,0.351422071,42.8378527,0,29.10750185
2493,37,50,20,0.383358479,85.68364014,0,25.38148814
2494,37,50,20,0.415337324,0,0,42.74611807
2495,37,50,20,0.447302103,0,0,51.81509483
2496,37,50,20,0.479147673,0,0,36.62983141
2497,37,50,20,0.511059523,70.58050282,0,26.43602032
2498,37,50,20,0.542997837,77.80859878,0,26.22511389
2499,37,50,20,0.574918509,0,0,47.24545538
2500,37,50,20,0.606850624,0,0,54.34597207
2501,37,50,20,0.638830662,0,0,39.16070865
2502,37,50,20,0.670762777,41.97178676,0,28.82629327
2503,37,50,20,0.702722788,63.07325654,0,27.20934392
2504,37,50,20,0.734636784,0,0,43.94125454
2505,37,50,20,0.76659584,0,0,50.05754119
2506,37,50,20,0.798539877,0,0,36.70013356
2507,37,50,20,0.830572844,50.51575524,0,28.05296967
2508,37,50,20,0.862543344,52.78446077,0,28.2638761
2509,37,50,20,0.894477606,0,0,46.0503189
2510,37,50,20,0.926364183,0,0,50.90116694
2511,37,50,20,0.958205938,0,0,37.82496789
2512,37,50,20,0.990121126,32.05651322,0,29.66991901
2513,37,50,20,1.02206707,0,1,29.24810614
2514,37,50,20,1.05407095,0,1,35.08318421
2515,37,50,20,1.086025476,0,1,9.985318287
2516,37,50,20,1.118014336,0,1,6.259304578
2517,37,50,20,1.149976015,0,1,7.876253923
2518,37,50,20,1.181912899,0,1,6.118700287
2519,37,50,20,1.213873386,0,1,6.399908869
2520,37,50,20,1.24587369,0,1,7.384138905
2521,37,50,20,1.278450012,0,1,6.610815305
2522,37,50,20,1.310413599,0,1,6.68111745
2523,37,50,20,1.342304945,0,1,7.173232469
2524,37,50,20,1.374281645,0,1,6.54051316
2525,37,50,20,1.406148434,0,1,6.610815305
2526,37,50,20,1.438079596,0,1,7.173232469
2527,37,50,20,1.470054388,0,1,7.032628178
2528,37,50,20,1.502038002,0.187888507,1,6.470211014
2529,37,50,20,1.533860683,0.895751895,1,7.173232469
2530,37,50,20,1.565680742,1.499442413,1,7.384138905
2531,37,50,20,1.597725391,2.017687457,1,6.751419596
2532,37,50,20,1.629692793,2.458226633,1,8.22776465
2533,37,50,20,1.661683559,2.833943614,1,8.016858214
2534,37,50,20,1.693639994,3.153806394,1,7.665347487
2535,37,50,20,1.725678921,3.42708376,1,7.31383676
2536,37,50,20,1.757715702,3.659895672,1,8.08716036
2537,37,50,20,1.789664745,3.85774743,1,8.22776465
2538,37,50,20,1.821640015,4.0265162,1,5.837491705
2539,37,50,20,1.853644609,4.170470884,1,8.298066796
2540,37,50,20,1.885672808,4.293221573,1,8.508973232
2541,37,50,20,1.91770792,4.397828881,1,7.45444105
2542,37,50,20,1.949723482,4.486903546,1,6.399908869
2543,37,50,20,1.981707335,4.562732741,1,7.595045341
2544,37,50,20,2.01369381,4.627360222,1,8.719879669
2545,37,50,20,2.04569912,4.682465759,1,6.118700287
2546,37,50,20,2.07768178,4.729391708,1,5.76718956
2547,37,50,20,2.109665632,4.769384206,1,7.032628178
2548,37,50,20,2.141745329,4.803560477,1,7.524743196
2549,37,50,20,2.173682213,4.832552446,1,6.470211014
2550,37,50,20,2.205679417,4.857308612,1,6.189002432
2551,37,50,20,2.237617016,4.878368476,1,7.524743196
2552,37,50,20,2.269587755,4.896337287,1,7.032628178
2553,37,50,20,2.301628828,4.911682602,1,6.329606723
2554,37,50,20,2.333664417,4.924754269,1,7.243534614
2555,37,50,20,2.365676403,4.93588366,1,7.243534614
2556,37,50,20,2.397681475,4.945365045,1,6.751419596
2557,37,50,20,2.429679394,4.953442678,1,6.892023887
2558,37,50,20,2.461697578,4.960330074,1,7.45444105
2559,37,50,20,2.493615389,4.966181624,1,6.892023887
2560,37,50,20,2.525578022,4.971176497,1,6.751419596
2561,39,5,10,0,33.09284468,0,6.189002432
2562,39,5,10,0.033633471,100,0,7.665347487
2563,39,5,10,0.067378044,82.87587516,0,14.55495774
2564,39,5,10,0.101031065,63.51376211,0,19.47610792
2565,39,5,10,0.134776592,55.04410991,0,21.65547443
2566,39,5,10,0.1685853,43.10810971,0,24.67846669
2567,39,5,10,0.202368021,34.48145684,0,26.85783319
2568,39,5,10,0.235685825,26.07646393,0,28.96689756
2569,39,5,10,0.269099712,18.46566138,0,30.86505549
2570,39,5,10,0.302631855,12.50607716,0,32.34140054
2571,39,5,10,0.336082458,7.078928927,0,33.6771413
2572,39,5,10,0.369720936,4.169795331,0,34.38016276
2573,39,5,10,0.40348196,2.097643933,0,34.87227778
2574,39,5,10,0.437057018,1.152078343,0,35.08318421
2575,39,5,10,0.470219135,0.774697159,0,35.15348636
2576,39,5,10,0.503475428,0.967228563,0,35.08318421
2577,39,5,10,0.537281752,0.599804112,0,35.15348636
2578,39,5,10,0.570944071,1.368317814,0,34.94257992
2579,39,5,10,0.604737759,0.731708689,0,35.08318421
2580,39,5,10,0.638560057,0.945148886,0,35.01288207
2581,39,5,10,0.671917439,1.165459488,0,34.94257992
2582,39,5,10,0.705288887,0.825379619,0,35.01288207
2583,39,5,10,0.738505125,1.336353112,0,34.87227778
2584,39,5,10,0.772101641,0.155680032,0,35.15348636
2585,39,5,10,0.805393219,0.103802281,0,35.15348636
2586,39,5,10,0.839184046,0.620457311,0,35.01288207
2587,39,5,10,0.873021603,1.143518632,0,34.87227778
2588,39,5,10,0.906873465,0.823651041,0,34.94257992
2589,39,5,10,0.940723419,0.504453685,0,35.01288207
2590,39,5,10,0.974466801,1.034951391,0,34.87227778
2591,39,5,10,1.008212805,0,1,35.08318421
2592,39,5,10,1.041917086,0,1,34.73167349
2593,39,5,10,1.075696707,0,1,20.6712444
2594,39,5,10,1.108822584,0,1,14.3440513
2595,39,5,10,1.141963243,0,1,12.09438265
2596,39,5,10,1.175721407,0,1,10.4774333
2597,39,5,10,1.209624529,0,1,9.352598978
2598,39,5,10,1.243423462,0,1,7.876253923
2599,39,5,10,1.277243853,0,1,6.751419596
2600,39,5,10,1.31098032,0,1,5.345376687
2601,39,5,10,1.344470978,0,1,5.064168105
2602,39,5,10,1.378243208,0,1,5.275074541
2603,39,5,10,1.41197896,0,1,5.134470251
2604,39,5,10,1.445814371,0,1,5.204772396
2605,39,5,10,1.479697943,0,1,5.275074541
2606,39,5,10,1.513472795,0.544279592,1,5.345376687
2607,39,5,10,1.547291756,1.237461154,1,5.556283123
2608,39,5,10,1.581103325,1.822686246,1,5.556283123
2609,39,5,10,1.614907026,2.316779904,1,5.696887414
2610,39,5,10,1.648734093,2.734303382,1,6.048398141
2611,39,5,10,1.682597876,3.087209147,1,6.470211014
2612,39,5,10,1.71640873,3.384718758,1,6.821721741
2613,39,5,10,1.750223637,3.635982281,1,6.610815305
2614,39,5,10,1.783932924,3.847552304,1,6.54051316
2615,39,5,10,1.81781292,4.027136861,1,6.259304578
2616,39,5,10,1.851492405,4.177913199,1,5.907793851
2617,39,5,10,1.885344505,4.305921209,1,6.118700287
2618,39,5,10,1.918980122,4.413362311,1,6.470211014
2619,39,5,10,1.952644587,4.504243401,1,6.189002432
2620,39,5,10,1.98645401,4.581348864,1,6.54051316
2621,39,5,10,2.020217419,4.646380697,1,6.048398141
2622,39,5,10,2.054064989,4.701436373,1,5.626585269
2623,39,5,10,2.087631464,4.747565782,1,5.837491705
2624,39,5,10,2.121408701,4.786792791,1,5.76718956
2625,39,5,10,2.155280113,4.820008893,1,6.189002432
2626,39,5,10,2.18905282,4.847975163,1,6.329606723
2627,39,5,10,2.222747803,4.87154624,1,6.189002432
2628,39,5,10,2.256385565,4.891431622,1,6.470211014
2629,39,5,10,2.290040016,4.908246289,1,6.048398141
2630,39,5,10,2.323884726,4.922530494,1,5.76718956
2631,39,5,10,2.357716084,4.93458657,1,6.048398141
2632,39,5,10,2.391547441,4.944766436,1,5.907793851
2633,39,5,10,2.425382853,4.953363022,1,6.048398141
2634,39,5,10,2.459099293,4.960598198,1,6.259304578
2635,39,5,10,2.49295783,4.966734565,1,5.907793851
2636,39,5,10,2.52685976,4.971921358,1,6.118700287
2637,39,5,10,2.560765505,4.976299871,1,6.259304578
2638,39,5,10,2.594542265,4.979982704,1,5.837491705
2639,39,5,10,2.628429174,4.98310256,1,6.189002432
2640,39,5,10,2.662296534,4.985734767,1,6.189002432
2641,40,50,10,0,0,0,6.329606723
2642,40,50,10,0.033942699,0.860182099,0,5.907793851
2643,40,50,10,0.067942858,0,0,6.259304578
2644,40,50,10,0.102940321,0,0,6.329606723
2645,40,50,10,0.136872292,0,0,6.329606723
2646,40,50,10,0.170950413,0,0,6.329606723
2647,40,50,10,0.205872536,0,0,6.329606723
2648,40,50,10,0.240008593,2.850976388,0,6.399908869
2649,40,50,10,0.274064064,6.747556053,0,7.243534614
2650,40,50,10,0.309143782,10.52917968,0,9.633807559
2651,40,50,10,0.343138695,12.86495998,0,13.43012341
2652,40,50,10,0.377446651,13.12597235,0,18.07006501
2653,40,50,10,0.4122684,13.10816099,0,22.14758945
2654,40,50,10,0.44638443,12.89424471,0,25.24088385
2655,40,50,10,0.480331898,12.63681262,0,26.15481174
2656,40,50,10,0.515247583,12.47650912,0,24.81907098
2657,40,50,10,0.549249887,12.37062737,0,24.18635167
2658,40,50,10,0.583588123,12.18925004,0,25.45179029
2659,40,50,10,0.618366957,11.78889082,0,28.96689756
2660,40,50,10,0.652132034,11.36252864,0,29.95112759
2661,40,50,10,0.686399221,11.0297245,0,28.82629327
2662,40,50,10,0.721384048,10.66619639,0,29.52931472
2663,40,50,10,0.755331278,10.25095328,0,30.86505549
2664,40,50,10,0.789454937,9.918606957,0,29.95112759
2665,40,50,10,0.824489355,9.618147151,0,29.66991901
2666,40,50,10,0.858492613,9.340623149,0,29.74022116
2667,40,50,10,0.892715454,9.061185746,0,30.02142974
2668,40,50,10,0.927685738,8.702399574,0,31.42747265
2669,40,50,10,0.962066412,8.25023424,0,33.32563058
2670,40,50,10,0.996081591,0,1,32.41170269
2671,40,50,10,1.031091213,0,1,29.45901258
2672,40,50,10,1.065077543,0,1,9.493203269
2673,40,50,10,1.099267244,0,1,6.329606723
2674,40,50,10,1.13424778,0,1,8.016858214
2675,40,50,10,1.168612719,0,1,6.821721741
2676,40,50,10,1.202575445,0,1,7.524743196
2677,40,50,10,1.237573385,0,1,6.68111745
2678,40,50,10,1.271544695,0,1,7.665347487
2679,40,50,10,1.305786133,0,1,6.68111745
2680,40,50,10,1.340576172,0,1,7.31383676
2681,40,50,10,1.374572277,0,1,6.610815305
2682,40,50,10,1.408787489,0,1,6.821721741
2683,40,50,10,1.443542957,0,1,6.962326032
2684,40,50,10,1.477549314,0,1,6.470211014
2685,40,50,10,1.51162219,0.402891358,1,7.032628178
2686,40,50,10,1.546499729,1.138561214,1,6.54051316
2687,40,50,10,1.580426693,1.741050066,1,6.610815305
2688,40,50,10,1.614757299,2.255079796,1,7.384138905
2689,40,50,10,1.649504423,2.692842179,1,6.610815305
2690,40,50,10,1.683648348,3.05493234,1,7.595045341
2691,40,50,10,1.717807531,3.360320419,1,6.54051316
2692,40,50,10,1.752774239,3.623330317,1,7.384138905
2693,40,50,10,1.787140608,3.840677871,1,6.821721741
2694,40,50,10,1.821478844,4.023573418,1,6.259304578
2695,40,50,10,1.856430769,4.1801348,1,7.243534614
2696,40,50,10,1.890817642,4.309645268,1,7.243534614
2697,40,50,10,1.925073147,4.418315592,1,6.68111745
2698,40,50,10,1.960540533,4.512840728,1,6.399908869
2699,40,50,10,1.994659662,4.5892456,1,7.243534614
2700,40,50,10,2.029113531,4.654246489,1,5.907793851
2701,40,50,10,2.063980341,4.709561434,1,6.610815305
2702,40,50,10,2.098303318,4.755362581,1,6.821721741
2703,40,50,10,2.132358313,4.793664761,1,6.329606723
2704,40,50,10,2.167402506,4.826828705,1,6.259304578
2705,40,50,10,2.201751471,4.854156165,1,6.610815305
2706,40,50,10,2.235672474,4.876908078,1,6.54051316
2707,40,50,10,2.270716667,4.896692452,1,6.329606723
2708,40,50,10,2.304725409,4.912846865,1,6.399908869
2709,40,50,10,2.339081049,4.926602598,1,6.54051316
2710,40,50,10,2.374100447,4.938392011,1,6.470211014
2711,40,50,10,2.408149004,4.948036125,1,6.189002432
2712,40,50,10,2.442206144,4.956172431,1,6.399908869
2713,40,50,10,2.477168322,4.963201681,1,6.399908869
2714,40,50,10,2.511254072,4.968967861,1,6.470211014
2715,40,50,10,2.545631886,4.973868686,1,6.259304578
2716,40,50,10,2.580482006,4.97804744,1,6.329606723
2717,40,50,10,2.614575863,4.981488087,1,6.610815305
2718,40,50,10,2.64879179,4.984399003,1,6.610815305
2719,40,50,10,2.683689356,4.986896924,1,6.259304578
2720,40,50,10,2.717983961,4.988961668,1,6.329606723
2721,41,50,50,0,0,0,6.470211014
2722,41,50,50,0.033947229,0,0,6.048398141
2723,41,50,50,0.068790436,1.403334877,0,6.610815305
2724,41,50,50,0.102978706,3.00935013,0,6.751419596
2725,41,50,50,0.13725543,4.398952671,0,7.665347487
2726,41,50,50,0.172129393,5.583074761,0,8.719879669
2727,41,50,50,0.206258297,6.470203914,0,10.26652687
2728,41,50,50,0.240482092,7.077622636,0,12.0240805
2729,41,50,50,0.275408983,7.491797207,0,13.28951912
2730,41,50,50,0.309627533,7.700463096,0,14.62525989
2731,41,50,50,0.3436625,7.769328857,0,15.60948992
2732,41,50,50,0.378592491,7.87211538,0,15.32828134
2733,41,50,50,0.412538052,8.198066261,0,13.50042556
2734,41,50,50,0.446868181,8.443294888,0,13.99254058
2735,41,50,50,0.481655359,8.401240632,0,16.10160494
2736,41,50,50,0.515724659,8.201232093,0,17.36704356
2737,41,50,50,0.54994154,7.905153933,0,18.2106693
2738,41,50,50,0.584787607,7.724042612,0,17.4373457
2739,41,50,50,0.618865252,7.560694232,0,15.32828134
2740,41,50,50,0.653205872,5.902730438,0,14.13314487
2741,41,50,50,0.688118458,4.310617,0,13.28951912
2742,41,50,50,0.72244978,2.894625175,0,11.95377836
2743,41,50,50,0.756724596,1.611781635,0,10.68833974
2744,41,50,50,0.791682243,3.731907329,0,9.77441185
2745,41,50,50,0.82585144,6.112723434,0,11.11015261
2746,41,50,50,0.859784365,8.187560199,0,13.14891483
2747,41,50,50,0.894912004,10.0272874,0,15.39858349
2748,41,50,50,0.92895484,10.3865563,0,17.92946072
2749,41,50,50,0.962980747,9.692982698,0,20.24943152
2750,41,50,50,0.998101711,0,1,20.31973367
2751,41,50,50,1.032416821,0,1,15.82039636
2752,41,50,50,1.066701889,0,1,6.54051316
2753,41,50,50,1.101804018,0,1,6.962326032
2754,41,50,50,1.136154175,0,1,6.54051316
2755,41,50,50,1.170042992,0,1,6.610815305
2756,41,50,50,1.20478034,0,1,6.610815305
2757,41,50,50,1.238856316,0,1,6.329606723
2758,41,50,50,1.273145914,0,1,6.821721741
2759,41,50,50,1.308009863,0,1,6.399908869
2760,41,50,50,1.34217453,0,1,6.610815305
2761,41,50,50,1.376482725,0,1,6.54051316
2762,41,50,50,1.411292553,0,1,6.329606723
2763,41,50,50,1.445651293,0,1,6.751419596
2764,41,50,50,1.479905605,0,1,6.470211014
2765,41,50,50,1.514776707,0.419712065,1,6.329606723
2766,41,50,50,1.548774719,1.135733819,1,6.610815305
2767,41,50,50,1.583055735,1.74443212,1,6.54051316
2768,41,50,50,1.618024826,2.266668302,1,7.243534614
2769,41,50,50,1.652318478,2.697367556,1,6.399908869
2770,41,50,50,1.686418533,3.058321644,1,7.102930323
2771,41,50,50,1.721526623,3.370925139,1,6.821721741
2772,41,50,50,1.755593538,3.62606662,1,6.821721741
2773,41,50,50,1.78990078,3.842640058,1,7.243534614
2774,41,50,50,1.824798822,4.02795066,1,5.556283123
2775,41,50,50,1.858848095,4.180118185,1,7.665347487
2776,41,50,50,1.893148661,4.309333293,1,6.54051316
2777,41,50,50,1.928014517,4.41982598,1,7.384138905
2778,41,50,50,1.962377787,4.511415838,1,6.610815305
2779,41,50,50,1.996769667,4.588605609,1,7.032628178
2780,41,50,50,2.031713963,4.65455589,1,6.399908869
2781,41,50,50,2.065901518,4.708834135,1,6.962326032
2782,41,50,50,2.10013938,4.75464558,1,6.821721741
2783,41,50,50,2.134923935,4.79381352,1,6.118700287
2784,41,50,50,2.168935299,4.826057605,1,6.962326032
2785,41,50,50,2.20294261,4.853256285,1,6.189002432
2786,41,50,50,2.237766504,4.876706443,1,6.751419596
2787,41,50,50,2.271791458,4.895994541,1,6.54051316
2788,41,50,50,2.306018114,4.912353638,1,6.54051316
2789,41,50,50,2.340966463,4.926405642,1,6.962326032
2790,41,50,50,2.375281811,4.938008851,1,6.259304578
2791,41,50,50,2.409416676,4.947735503,1,6.751419596
2792,41,50,50,2.44438076,4.956118322,1,6.68111745
2793,41,50,50,2.47875309,4.963047429,1,6.259304578
2794,41,50,50,2.512791157,4.968830349,1,6.821721741
2795,41,50,50,2.547869921,4.97384472,1,6.470211014
2796,41,50,50,2.581790209,4.977924914,1,6.54051316
2797,41,50,50,2.615913153,4.981387472,1,6.751419596
2798,41,50,50,2.650959969,4.984379239,1,6.259304578
2799,41,50,50,2.685291052,4.986843112,1,6.610815305
2800,41,50,50,2.719571829,4.988915569,1,6.610815305
2801,42,50,20,0,0,0,6.892023887
2802,42,50,20,0.034739017,0,0,6.048398141
2803,42,50,20,0.06912899,0,0,6.54051316
2804,42,50,20,0.103087187,0,0,6.470211014
2805,42,50,20,0.137914181,0,0,6.54051316
2806,42,50,20,0.171980143,0.254736164,0,6.54051316
2807,42,50,20,0.20603323,0.679671188,0,6.54051316
2808,42,50,20,0.241060019,1.051321855,0,6.821721741
2809,42,50,20,0.27509737,1.389455765,0,6.821721741
2810,42,50,20,0.309250593,1.716037319,0,6.751419596
2811,42,50,20,0.34426403,1.973723053,0,7.173232469
2812,42,50,20,0.378568411,2.21900836,0,7.102930323
2813,42,50,20,0.412683964,2.607240344,0,7.735649632
2814,42,50,20,0.447592258,2.879399729,0,8.649577523
2815,42,50,20,0.481768608,3.162477579,0,8.508973232
2816,42,50,20,0.515809298,3.406170717,0,8.790181814
2817,42,50,20,0.550647974,3.509064612,0,9.915016141
2818,42,50,20,0.584747314,3.511235884,0,10.75864189
2819,42,50,20,0.618771315,3.363962013,0,10.96954832
2820,42,50,20,0.653807878,3.062296752,0,9.493203269
2821,42,50,20,0.687802076,2.719014076,0,9.915016141
2822,42,50,20,0.721892834,2.372150421,0,9.985318287
2823,42,50,20,0.756768227,2.170817502,0,8.860483959
2824,42,50,20,0.790795803,1.89071455,0,9.493203269
2825,42,50,20,0.824787617,1.649001333,0,9.211994687
2826,42,50,20,0.859886885,1.603081193,0,8.790181814
2827,42,50,20,0.894017696,1.646274269,0,8.860483959
2828,42,50,20,0.928343534,1.668858282,0,9.00108825
2829,42,50,20,0.963724375,1.69059807,0,9.00108825
2830,42,50,20,0.997929335,0,1,9.00108825
2831,42,50,20,1.03216362,0,1,8.790181814
2832,42,50,20,1.067281008,0,1,6.68111745
2833,42,50,20,1.101615429,0,1,6.962326032
2834,42,50,20,1.136009455,0,1,6.68111745
2835,42,50,20,1.171239138,0,1,6.610815305
2836,42,50,20,1.205244303,0,1,6.54051316
2837,42,50,20,1.239320993,0,1,6.54051316
2838,42,50,20,1.274353027,0,1,6.610815305
2839,42,50,20,1.308521986,0,1,6.68111745
2840,42,50,20,1.342867851,0,1,6.610815305
2841,42,50,20,1.377996445,0,1,6.610815305
2842,42,50,20,1.412319899,0,1,6.54051316
2843,42,50,20,1.446633101,0,1,6.610815305
2844,42,50,20,1.481731653,0.334766082,1,6.54051316
2845,42,50,20,1.516083956,1.071033307,1,6.470211014
2846,42,50,20,1.550430059,1.691000278,1,6.610815305
2847,42,50,20,1.585467815,2.222761287,1,6.821721741
2848,42,50,20,1.619774818,2.660535282,1,6.751419596
2849,42,50,20,1.654147625,3.029951587,1,6.821721741
2850,42,50,20,1.689317703,3.347634784,1,6.610815305
2851,42,50,20,1.723650694,3.608276687,1,6.962326032
2852,42,50,20,1.757758379,3.826484027,1,7.102930323
2853,42,50,20,1.792731524,4.01475149,1,5.907793851
2854,42,50,20,1.826843739,4.169246742,1,7.243534614
2855,42,50,20,1.86102438,4.299755456,1,7.243534614
2856,42,50,20,1.896286488,4.412944665,1,6.54051316
2857,42,50,20,1.930366516,4.50492021,1,6.962326032
2858,42,50,20,1.964488745,4.582573785,1,7.45444105
2859,42,50,20,1.999747515,4.65004172,1,6.048398141
2860,42,50,20,2.034204245,4.705425984,1,6.751419596
2861,42,50,20,2.068343639,4.75165142,1,6.892023887
2862,42,50,20,2.103642702,4.791833548,1,6.821721741
2863,42,50,20,2.137755632,4.824476426,1,6.470211014
2864,42,50,20,2.171918631,4.852037573,1,6.610815305
2865,42,50,20,2.20699048,4.875836516,1,6.821721741
2866,42,50,20,2.241151571,4.895331976,1,6.821721741
2867,42,50,20,2.275427818,4.911817156,1,6.399908869
2868,42,50,20,2.310490847,4.925997618,1,6.399908869
2869,42,50,20,2.344709396,4.93763498,1,6.751419596
2870,42,50,20,2.379061937,4.94747749,1,6.68111745
2871,42,50,20,2.414177418,4.955935061,1,6.68111745
2872,42,50,20,2.448505163,4.962884833,1,6.399908869
2873,42,50,20,2.48285532,4.968742013,1,6.54051316
2874,42,50,20,2.517954111,4.973773222,1,6.751419596
2875,42,50,20,2.552166224,4.977896844,1,6.821721741
2876,42,50,20,2.586455107,4.98137926,1,6.470211014
2877,42,50,20,2.621660471,4.984384732,1,6.399908869
2878,42,50,20,2.656025648,4.98684998,1,6.610815305
2879,42,50,20,2.69029665,4.988920813,1,6.821721741
2880,42,50,20,2.725389242,4.990703804,1,6.751419596
2881,43,5,10,0,4.055966072,0,6.259304578
2882,43,5,10,0.031949759,19.31043773,0,5.978095996
2883,43,5,10,0.063877821,17.76404864,0,8.016858214
2884,43,5,10,0.095774889,17.28511424,0,8.930786105
2885,43,5,10,0.128590584,16.32819859,0,10.26652687
2886,43,5,10,0.160511255,15.51599309,0,11.3913612
2887,43,5,10,0.192451,14.43418373,0,12.72710196
2888,43,5,10,0.224387169,13.58665501,0,13.78163414
2889,43,5,10,0.257064342,15.65332123,0,14.97677061
2890,43,5,10,0.288851023,17.58249998,0,16.94523069
2891,43,5,10,0.320771933,15.46275355,0,18.77308647
2892,43,5,10,0.352740288,10.71931655,0,19.68701436
2893,43,5,10,0.385459661,6.876427285,0,20.74154654
2894,43,5,10,0.417420387,6.122922311,0,21.444568
2895,43,5,10,0.449277639,5.568762909,0,21.93668301
2896,43,5,10,0.481202602,4.786199983,0,22.63970447
2897,43,5,10,0.513987064,4.347217659,0,22.9912152
2898,43,5,10,0.545977592,3.832501502,0,23.41302807
2899,43,5,10,0.57791543,3.383256838,0,23.7645388
2900,43,5,10,0.609859705,3.001721356,0,24.04574738
2901,43,5,10,0.642808199,2.252360397,0,24.67846669
2902,43,5,10,0.674746513,2.290908842,0,24.5378624
2903,43,5,10,0.706686497,1.543260945,0,25.1705817
2904,43,5,10,0.738629341,1.65246291,0,24.95967527
2905,43,5,10,0.77144146,1.337023862,0,25.1705817
2906,43,5,10,0.803375244,1.313809285,0,25.10027956
2907,43,5,10,0.835325718,1.081036667,0,25.24088385
2908,43,5,10,0.867249966,0.849647496,0,25.38148814
2909,43,5,10,0.900152206,0.906803216,0,25.24088385
2910,43,5,10,0.932062387,0.903136955,0,25.1705817
2911,43,5,10,0.96399951,0.978376038,0,25.02997741
2912,43,5,10,0.995924473,0,1,25.02997741
2913,43,5,10,1.02887702,0,1,24.88937312
2914,43,5,10,1.060799122,0,1,15.75009421
2915,43,5,10,1.092786551,0,1,11.32105905
2916,43,5,10,1.124770164,0,1,10.12592258
2917,43,5,10,1.157562017,0,1,8.719879669
2918,43,5,10,1.18952775,0,1,7.31383676
2919,43,5,10,1.221364737,0,1,6.962326032
2920,43,5,10,1.25328064,0,1,6.189002432
2921,43,5,10,1.286056519,0,1,6.118700287
2922,43,5,10,1.317924976,0,1,5.76718956
2923,43,5,10,1.349773884,0,1,5.626585269
2924,43,5,10,1.3816998,0,1,5.556283123
2925,43,5,10,1.414608717,0,1,5.485980978
2926,43,5,10,1.446563244,0,1,5.485980978
2927,43,5,10,1.478494644,0,1,5.415678832
2928,43,5,10,1.510361671,0.450197799,1,5.415678832
2929,43,5,10,1.543209553,1.139316064,1,5.415678832
2930,43,5,10,1.575123072,1.708719303,1,5.556283123
2931,43,5,10,1.607076883,2.194707812,1,5.626585269
2932,43,5,10,1.639032602,2.608958356,1,5.978095996
2933,43,5,10,1.671821594,2.97051078,1,6.399908869
2934,43,5,10,1.703776121,3.270190112,1,6.118700287
2935,43,5,10,1.735594511,3.524614131,1,6.610815305
2936,43,5,10,1.76752758,3.742338284,1,6.610815305
2937,43,5,10,1.800279617,3.932313636,1,6.399908869
2938,43,5,10,1.832219601,4.089904633,1,6.118700287
2939,43,5,10,1.864125967,4.224104721,1,6.470211014
2940,43,5,10,1.896074772,4.338656391,1,6.54051316
2941,43,5,10,1.928768396,4.438391261,1,6.54051316
2942,43,5,10,1.960505962,4.520800222,1,6.68111745
2943,43,5,10,1.992331982,4.591297508,1,6.54051316
2944,43,5,10,2.024290323,4.65165416,1,6.329606723
2945,43,5,10,2.057197332,4.704502394,1,6.048398141
2946,43,5,10,2.089144945,4.748127585,1,6.189002432
2947,43,5,10,2.121034622,4.785250059,1,6.048398141
2948,43,5,10,2.152868032,4.81684968,1,6.329606723
2949,43,5,10,2.185554266,4.844464179,1,6.189002432
2950,43,5,10,2.217510223,4.867431926,1,6.259304578
2951,43,5,10,2.249430895,4.886988123,1,6.189002432
2952,43,5,10,2.281303644,4.903636339,1,6.118700287
2953,43,5,10,2.314129829,4.918222819,1,6.189002432
2954,43,5,10,2.346069574,4.930293085,1,6.118700287
2955,43,5,10,2.378011465,4.940582424,1,6.329606723
2956,43,5,10,2.409952641,4.949352788,1,6.048398141
2957,43,5,10,2.442774296,4.957018237,1,6.259304578
2958,43,5,10,2.474740267,4.963367125,1,6.259304578
2959,43,5,10,2.506614923,4.968763953,1,6.118700287
2960,43,5,10,2.538532019,4.973371361,1,6.189002432
2961,44,50,10,0,5.872496346,0,4.290844505
2962,44,50,10,0.031801462,65.44239141,0,5.76718956
2963,44,50,10,0.063409328,32.37671859,0,14.69556203
2964,44,50,10,0.095103502,0,0,30.44324261
2965,44,50,10,0.126688004,0,0,29.17780399
2966,44,50,10,0.158262491,5.898575092,0,18.42157574
2967,44,50,10,0.189999104,27.54820282,0,13.92223843
2968,44,50,10,0.221660137,4.805783589,0,19.61671221
2969,44,50,10,0.253293276,0,0,26.22511389
2970,44,50,10,0.284886122,0,0,20.60094225
2971,44,50,10,0.316483498,21.21981858,0,15.18767705
2972,44,50,10,0.348080873,19.11814086,0,16.24220923
2973,44,50,10,0.379732847,0,0,25.1705817
2974,44,50,10,0.411351204,0,0,24.5378624
2975,44,50,10,0.442988157,5.391670559,0,18.42157574
2976,44,50,10,0.474757671,9.945054678,0,17.64825214
2977,44,50,10,0.506467342,0,0,22.14758945
2978,44,50,10,0.538184643,0,0,23.13181949
